message,target
Get me out of this dump heap. My mom decided to come to lowes. BORING.,0
You call him now ok i said call him,0
Nope thats fine. I might have a nap tho! ,0
"2 celebrate my bday, y else?",0
I wont. So wat's wit the guys,0
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",0
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",1
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,0
Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,0
All day working day:)except saturday and sunday..,0
Ok..,0
Aah bless! How's your arm?,0
XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,1
Is there any training tomorrow?,0
U still painting ur wall?,0
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,0
Your dad is back in ph?,0
You want to go? ,0
Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,0
No de. But call me after some time. Ill tell you k,0
I not at home now lei...,0
Pls dont restrict her from eating anythin she likes for the next two days.,0
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,1
Ok. I.ll do you right later.,0
Oh that was a forwarded message. I thought you send that to me,0
Neshanth..tel me who r u?,0
Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,0
A guy who gets used but is too dumb to realize it.,0
And he's apparently bffs with carly quick now,0
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,1
K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,0
I can do that! I want to please you both inside and outside the bedroom...,0
Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week,0
Gokila is talking with you aha:),0
That's y u haf 2 keep me busy...,0
I'm putting it on now. It should be ready for  &lt;TIME&gt; ,0
COME BACK TO TAMPA FFFFUUUUUUU,0
Wow v v impressed. Have funs shopping!,0
"K, want us to come by now?",0
"Are you being good, baby? :)",0
"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",0
A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,1
How much for an eighth?,0
Yun ah.now ü wkg where?btw if ü go nus sc. Ü wana specialise in wad?,0
Sry da..jst nw only i came to home..,0
Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),1
Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,0
K..k:)how much does it cost?,0
"Sorry, I'll call later  &lt;#&gt; mins",0
The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,0
I'm okay. Chasing the dream. What's good. What are you doing next.,0
"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",0
"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",0
Hi kindly give us back our documents which we submitted for loan from STAPATI,0
Gud mrng dear hav a nice day,0
Cab is available.they pick up and drop at door steps.,0
Stupid.its not possible,0
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,1
I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,0
Haha... Really oh no... How? Then will they deduct your lesson tmr?,0
"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",0
"Customer place, i wil cal u sir.",0
I will take care of financial problem.i will help:),0
If you're not in my car in an hour and a half I'm going apeshit,0
How long does it take to get it.,0
"Yes, princess. Toledo.",0
Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,0
So the sun is anti sleep medicine.,0
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,1
"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",0
You've always been the brainy one.,0
"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",1
"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",1
Hi :)finally i completed the course:),0
Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,0
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",1
Thats cool. i am a gentleman and will treat you with dignity and respect.,0
Have you had a good day? Mine was really busy are you up to much tomorrow night?,0
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",1
"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",0
"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",0
How are you. Its been ages. How's abj,0
Happy birthday... May all ur dreams come true...,0
We can go 4 e normal pilates after our intro...  ,0
Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,0
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",0
Oh just getting even with u.... u?,0
Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,0
Hey anyway i have to :-),0
Ya that one is slow as poo,0
Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,0
Oh is it? Send me the address,0
Dont you have message offer,0
Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,0
Yup,0
Dunno lei shd b driving lor cos i go sch 1 hr oni.,0
What time should I tell my friend to be around?,0
"Some friends want me to drive em someplace, probably take a while",0
"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0
Msg me when rajini comes.,0
I'm at work. Please call,0
"That's cool, I'll come by like  &lt;#&gt; ish",0
Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,1
"I'll get there at 3, unless you guys want me to come some time sooner",0
Ok going to sleep. Hope i can meet her.,0
"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",0
How much it will cost approx . Per month.,0
happened here while you were adventuring,0
"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",0
You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,1
What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,0
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,1
(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,1
Huh so fast... Dat means u havent finished painting?,0
I dont have that much image in class.,0
Got it..mail panren paru..,0
Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,0
"I know where the  &lt;#&gt;  is, I'll be there around 5",0
I absolutely LOVE South Park! I only recently started watching the office.,0
"How long before you get reply, just defer admission til next semester",0
Yes:)sura in sun tv.:)lol.,0
We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,1
Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,0
What happened in interview?,0
"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",0
Ok lor...,0
"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",0
"Cool, text me when you're parked",0
"Goodmorning,my grandfather expired..so am on leave today.",0
Fffff. Can you text kadeem or are you too far gone,0
Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,1
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,1
S da..al r above  &lt;#&gt;,0
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",1
"A few people are at the game, I'm at the mall with iouri and kaila",0
WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,1
I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,0
Are you willing to go for aptitude class.,0
"Sorry, I'll call later in meeting.",0
"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.",0
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",0
Where you. What happen,0
Sounds great! Are you home now?,0
"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",0
2marrow only. Wed at  &lt;#&gt;  to 2 aha.,0
Probably gonna swing by in a wee bit,0
I plane to give on this month end.,0
Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,0
I'm reading the text i just sent you. Its meant to be a joke. So read it in that light,0
I.ll give her once i have it. Plus she said grinule greet you whenever we speak,0
1 in cbe. 2 in chennai.,0
Haha okay... Today weekend leh... ,0
I have no money 4 steve mate! !,0
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0
Carlos'll be here in a minute if you still need to buy,0
Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,0
"Sure, I'll see if I can come by in a bit",0
Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),0
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,0
